CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue,Cluster_ID,Customer_Persona,Predicted_Churn_Prob,Predicted_Churn_Binary,Predicted_CLV_Dollars,Churn_Risk_Tier,CLV_Value_Tier
CUST_14244,51,Male,0,No,No,57,One year,Yes,Mailed check,DSL,No,Yes,Yes,119.2,1,1,5.0,86.12,4912.82,0,2770.99,1,At-Risk Month-to-Month Consumers,0.0254,0,2867.72,Low Risk (<30%),High Value (>$2.5k)
CUST_14245,42,Female,0,No,No,43,One year,Yes,Mailed check,DSL,Yes,Yes,No,59.9,0,0,5.0,73.0,3145.05,0,2314.4,1,At-Risk Month-to-Month Consumers,0.0191,0,2405.2,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14246,22,Male,0,Yes,Yes,2,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,No,316.9,2,0,4.0,90.5,222.91,1,1071.54,2,Tech-Savvy Heavy Streamers,0.5275,1,1937.91,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14247,44,Female,0,Yes,Yes,1,One year,Yes,Bank transfer (automatic),DSL,No,No,No,153.4,0,2,5.0,50.88,61.44,0,1335.47,1,At-Risk Month-to-Month Consumers,0.0831,0,1172.36,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14248,71,Male,1,No,No,23,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,150.8,1,0,5.0,81.18,1884.28,1,1043.17,1,At-Risk Month-to-Month Consumers,0.1934,0,2188.46,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14249,48,Male,0,Yes,Yes,6,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,179.1,3,0,3.0,83.0,520.21,0,2305.03,3,Budget-Conscious Minimalists,0.5221,1,1584.16,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14250,41,Female,0,Yes,No,19,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,No,129.5,1,0,4.0,59.65,1142.73,1,835.3,1,At-Risk Month-to-Month Consumers,0.1154,0,1631.44,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14251,56,Female,0,Yes,Yes,40,One year,No,Mailed check,No,No internet service,No internet service,No internet service,6.1,1,0,5.0,23.16,938.62,0,1230.74,1,At-Risk Month-to-Month Consumers,0.017,0,1129.45,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14252,45,Male,0,Yes,Yes,21,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,371.9,3,5,2.0,94.73,1991.22,1,1383.58,0,High-Value Enterprise Loyalists,0.9493,1,1349.05,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14253,45,Male,0,Yes,No,64,One year,Yes,Electronic check,DSL,No,No,No,168.2,1,1,5.0,52.5,3392.37,0,2100.98,1,At-Risk Month-to-Month Consumers,0.0312,0,2223.92,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14254,28,Female,0,Yes,Yes,31,One year,Yes,Electronic check,Fiber optic,No,Yes,No,474.5,1,4,3.0,95.46,2903.15,1,1634.76,0,High-Value Enterprise Loyalists,0.5602,1,2428.6,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14255,45,Male,0,No,No,19,One year,No,Mailed check,No,No internet service,No internet service,No internet service,18.8,1,0,5.0,21.94,418.06,0,1045.13,1,At-Risk Month-to-Month Consumers,0.0519,0,745.77,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14256,55,Male,0,No,No,64,One year,No,Mailed check,Fiber optic,Yes,No,No,316.6,0,0,5.0,92.53,5970.11,0,3327.1,2,Tech-Savvy Heavy Streamers,0.0171,0,3344.55,Low Risk (<30%),High Value (>$2.5k)
CUST_14257,31,Female,0,No,No,17,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,511.4,3,1,3.0,111.08,1886.71,1,1639.2,3,Budget-Conscious Minimalists,0.889,1,1862.84,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14258,61,Female,0,No,No,14,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,15.7,1,0,5.0,21.13,269.7,0,904.32,1,At-Risk Month-to-Month Consumers,0.0733,0,668.64,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14259,41,Male,0,Yes,Yes,24,One year,Yes,Mailed check,DSL,Yes,Yes,No,63.5,0,1,5.0,76.63,1821.29,0,2051.51,1,At-Risk Month-to-Month Consumers,0.0324,0,2142.92,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14260,30,Male,0,Yes,Yes,60,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,283.1,1,1,5.0,102.42,6175.26,0,3516.34,2,Tech-Savvy Heavy Streamers,0.0243,0,3542.45,Low Risk (<30%),High Value (>$2.5k)
CUST_14261,55,Male,0,Yes,Yes,61,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,398.9,0,0,5.0,114.81,7021.78,0,3822.74,2,Tech-Savvy Heavy Streamers,0.0571,0,3719.8,Low Risk (<30%),High Value (>$2.5k)
CUST_14262,38,Male,0,No,No,45,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,9.3,0,1,5.0,20.13,940.75,0,873.35,1,At-Risk Month-to-Month Consumers,0.008,0,1105.05,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14263,52,Female,0,No,No,26,One year,No,Electronic check,Fiber optic,No,No,Yes,281.8,3,2,3.0,105.23,2783.69,1,1446.57,0,High-Value Enterprise Loyalists,0.4603,1,2272.27,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14264,38,Female,0,Yes,No,3,Month-to-month,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,10.2,2,0,5.0,22.78,78.22,0,626.11,1,At-Risk Month-to-Month Consumers,0.1757,0,558.24,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14265,41,Female,0,Yes,No,25,Month-to-month,No,Electronic check,Fiber optic,No,No,No,395.3,0,2,5.0,80.73,2028.7,0,2322.29,2,Tech-Savvy Heavy Streamers,0.3803,0,2082.66,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14266,48,Female,0,No,No,22,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,269.2,1,1,4.0,112.99,2445.81,0,2907.8,2,Tech-Savvy Heavy Streamers,0.0634,0,2995.57,Low Risk (<30%),High Value (>$2.5k)
CUST_14267,46,Male,0,No,No,10,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,No,146.7,0,0,5.0,66.07,658.63,0,1736.12,1,At-Risk Month-to-Month Consumers,0.0576,0,1713.19,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14268,18,Male,0,No,No,42,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,15.2,0,0,5.0,20.58,844.07,0,1101.9,1,At-Risk Month-to-Month Consumers,0.007,0,1099.22,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14269,27,Female,0,Yes,Yes,22,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,Yes,93.3,1,0,5.0,114.38,2470.23,0,3090.5,2,Tech-Savvy Heavy Streamers,0.0319,0,3039.52,Low Risk (<30%),High Value (>$2.5k)
CUST_14270,54,Female,0,Yes,No,9,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,118.0,0,1,4.0,88.58,805.96,0,2586.18,1,At-Risk Month-to-Month Consumers,0.1657,0,2150.08,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14271,40,Male,0,No,No,37,Two year,No,Electronic check,DSL,No,No,No,80.3,2,0,5.0,45.97,1673.31,0,1626.69,1,At-Risk Month-to-Month Consumers,0.0114,0,1652.54,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14272,35,Male,0,No,No,25,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,No,418.4,1,1,4.0,111.12,2789.4,1,1586.8,2,Tech-Savvy Heavy Streamers,0.5621,1,2348.53,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14273,24,Male,0,No,No,11,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,100.9,2,2,3.0,106.49,1149.73,0,2802.24,0,High-Value Enterprise Loyalists,0.5854,1,1748.26,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14274,28,Male,0,No,No,17,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,No,467.1,1,1,4.0,87.28,1514.05,1,1469.91,2,Tech-Savvy Heavy Streamers,0.4753,1,2288.83,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14275,18,Male,0,No,No,30,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,172.6,3,1,4.0,104.31,3135.06,0,2933.09,3,Budget-Conscious Minimalists,0.1759,0,2596.57,Low Risk (<30%),High Value (>$2.5k)
CUST_14276,41,Male,0,No,No,44,Two year,No,Credit card (automatic),Fiber optic,No,No,No,263.0,1,0,5.0,78.82,3488.54,0,2761.97,2,Tech-Savvy Heavy Streamers,0.0101,0,2678.84,Low Risk (<30%),High Value (>$2.5k)
CUST_14277,34,Female,0,Yes,No,44,One year,Yes,Electronic check,DSL,No,No,Yes,160.6,0,1,4.0,66.3,2912.06,0,2371.71,1,At-Risk Month-to-Month Consumers,0.0399,0,2257.91,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14278,29,Female,0,Yes,No,1,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,84.2,1,1,4.0,65.13,77.21,1,549.04,1,At-Risk Month-to-Month Consumers,0.4819,1,1226.35,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14279,41,Female,0,No,No,29,One year,Yes,Credit card (automatic),DSL,Yes,No,No,116.0,0,0,5.0,50.66,1467.52,0,1840.43,1,At-Risk Month-to-Month Consumers,0.0352,0,1684.77,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14280,47,Male,0,Yes,Yes,48,Two year,Yes,Mailed check,Fiber optic,No,Yes,Yes,325.7,0,1,5.0,110.81,5320.91,0,3659.61,2,Tech-Savvy Heavy Streamers,0.0102,0,3563.43,Low Risk (<30%),High Value (>$2.5k)
CUST_14281,69,Male,1,No,No,53,Two year,No,Credit card (automatic),DSL,No,Yes,No,98.9,0,1,5.0,64.17,3414.09,0,2469.96,1,At-Risk Month-to-Month Consumers,0.0115,0,2276.34,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14282,22,Male,0,No,No,4,One year,No,Electronic check,DSL,No,Yes,Yes,135.3,2,1,3.0,81.81,297.72,0,2243.01,3,Budget-Conscious Minimalists,0.301,0,1646.54,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14283,57,Female,0,No,No,62,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,170.5,1,0,5.0,66.1,4116.37,0,2725.06,1,At-Risk Month-to-Month Consumers,0.0471,0,2504.22,Low Risk (<30%),High Value (>$2.5k)
CUST_14284,55,Female,0,Yes,Yes,37,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,406.9,1,0,4.0,74.83,2745.01,0,2709.77,2,Tech-Savvy Heavy Streamers,0.0129,0,2589.08,Low Risk (<30%),High Value (>$2.5k)
CUST_14285,32,Female,0,Yes,Yes,34,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,340.8,2,2,4.0,114.03,3836.49,0,3211.75,0,High-Value Enterprise Loyalists,0.5408,1,2858.42,Medium Risk (30-60%),High Value (>$2.5k)
CUST_14286,45,Female,0,No,No,57,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,184.6,5,0,3.0,91.09,5233.45,0,2769.34,3,Budget-Conscious Minimalists,0.1327,0,2887.69,Low Risk (<30%),High Value (>$2.5k)
CUST_14287,36,Male,0,No,No,44,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,5.0,3,0,4.0,18.5,796.74,0,1045.44,1,At-Risk Month-to-Month Consumers,0.0532,0,906.13,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14288,44,Male,0,No,No,50,Month-to-month,No,Electronic check,Fiber optic,No,No,No,311.6,1,0,5.0,82.28,4179.21,1,1774.61,2,Tech-Savvy Heavy Streamers,0.1291,0,2616.22,Low Risk (<30%),High Value (>$2.5k)
CUST_14289,62,Male,0,Yes,Yes,41,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,6.4,0,0,4.0,24.88,1037.17,0,915.19,1,At-Risk Month-to-Month Consumers,0.005,0,1161.43,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14290,50,Male,0,Yes,Yes,40,Two year,Yes,Electronic check,Fiber optic,Yes,No,Yes,211.8,1,2,4.0,100.98,4074.77,0,3152.27,0,High-Value Enterprise Loyalists,0.0291,0,3102.17,Low Risk (<30%),High Value (>$2.5k)
CUST_14291,49,Male,0,No,No,5,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,129.6,1,0,5.0,96.86,468.09,1,1159.63,1,At-Risk Month-to-Month Consumers,0.1901,0,2271.64,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14292,36,Male,0,No,No,37,Two year,No,Mailed check,Fiber optic,No,No,Yes,214.3,0,1,4.0,100.03,3667.72,0,2892.22,2,Tech-Savvy Heavy Streamers,0.0096,0,3051.42,Low Risk (<30%),High Value (>$2.5k)
CUST_14293,23,Female,0,No,No,10,Month-to-month,No,Credit card (automatic),DSL,Yes,No,No,91.5,4,1,4.0,52.46,494.95,0,1436.53,3,Budget-Conscious Minimalists,0.3088,0,1234.52,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14294,39,Male,0,Yes,No,22,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,130.4,1,2,3.0,61.53,1381.76,1,970.19,0,High-Value Enterprise Loyalists,0.4829,1,1364.72,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14295,58,Male,0,Yes,No,27,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,381.8,0,0,5.0,98.79,2658.43,0,2849.37,2,Tech-Savvy Heavy Streamers,0.0263,0,2965.44,Low Risk (<30%),High Value (>$2.5k)
CUST_14296,22,Male,0,Yes,No,52,Two year,Yes,Electronic check,DSL,No,Yes,Yes,103.9,1,0,5.0,87.32,4534.81,0,3020.05,1,At-Risk Month-to-Month Consumers,0.0069,0,2821.47,Low Risk (<30%),High Value (>$2.5k)
CUST_14297,28,Female,0,No,No,10,Two year,Yes,Bank transfer (automatic),DSL,No,No,Yes,55.7,0,0,5.0,67.59,638.64,0,1816.0,1,At-Risk Month-to-Month Consumers,0.0144,0,1700.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14298,44,Female,0,No,No,1,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,102.6,0,0,4.0,92.37,75.98,0,2302.15,1,At-Risk Month-to-Month Consumers,0.1031,0,2095.07,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14299,29,Female,0,Yes,Yes,52,Two year,Yes,Mailed check,Fiber optic,No,Yes,Yes,367.1,1,1,5.0,121.01,6287.39,0,3631.76,2,Tech-Savvy Heavy Streamers,0.0111,0,3446.45,Low Risk (<30%),High Value (>$2.5k)
CUST_14300,32,Male,0,Yes,Yes,59,Two year,No,Electronic check,DSL,No,Yes,Yes,121.2,0,2,4.0,83.71,4938.2,0,2880.36,0,High-Value Enterprise Loyalists,0.0095,0,2837.01,Low Risk (<30%),High Value (>$2.5k)
CUST_14301,36,Female,0,No,No,52,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,No,163.2,0,0,5.0,73.3,3819.97,0,2409.99,1,At-Risk Month-to-Month Consumers,0.0328,0,2607.98,Low Risk (<30%),High Value (>$2.5k)
CUST_14302,24,Male,0,Yes,Yes,40,Two year,Yes,Electronic check,Fiber optic,No,No,No,286.6,0,2,5.0,71.67,2853.87,0,2626.9,2,Tech-Savvy Heavy Streamers,0.0115,0,2435.53,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14303,29,Male,0,No,No,49,Month-to-month,No,Mailed check,DSL,No,Yes,No,62.4,2,1,4.0,61.48,2994.07,0,2189.09,1,At-Risk Month-to-Month Consumers,0.0922,0,2034.77,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14304,51,Female,0,No,No,43,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,13.3,2,0,4.0,21.45,961.57,0,879.98,1,At-Risk Month-to-Month Consumers,0.0437,0,1091.69,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14305,25,Male,0,Yes,Yes,59,Two year,Yes,Mailed check,DSL,Yes,Yes,Yes,104.5,2,0,3.0,96.4,5662.77,0,2985.68,3,Budget-Conscious Minimalists,0.012,0,2981.39,Low Risk (<30%),High Value (>$2.5k)
CUST_14306,21,Male,0,Yes,Yes,49,Two year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,364.0,0,0,4.0,95.74,4667.81,0,3209.57,2,Tech-Savvy Heavy Streamers,0.0107,0,3217.76,Low Risk (<30%),High Value (>$2.5k)
CUST_14307,34,Female,0,No,No,11,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,176.2,2,0,5.0,95.6,1069.37,0,2673.23,2,Tech-Savvy Heavy Streamers,0.1477,0,2183.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14308,52,Male,0,Yes,Yes,31,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,No,73.9,1,1,5.0,61.76,1862.45,0,2049.5,1,At-Risk Month-to-Month Consumers,0.022,0,1922.32,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14309,39,Female,0,Yes,Yes,66,Month-to-month,No,Electronic check,No,No internet service,No internet service,No internet service,16.8,3,1,4.0,19.59,1275.25,0,1077.22,1,At-Risk Month-to-Month Consumers,0.1165,0,1174.91,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14310,36,Female,0,No,No,24,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,17.2,1,2,3.0,25.89,642.03,0,886.99,0,High-Value Enterprise Loyalists,0.4849,1,787.15,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_14311,43,Male,0,No,No,41,One year,No,Credit card (automatic),Fiber optic,No,Yes,No,322.8,0,0,5.0,96.12,3994.22,0,2940.1,2,Tech-Savvy Heavy Streamers,0.0286,0,3048.35,Low Risk (<30%),High Value (>$2.5k)
CUST_14312,19,Male,0,No,No,21,One year,No,Credit card (automatic),Fiber optic,Yes,Yes,No,357.6,0,1,4.0,109.62,2267.25,0,3349.38,2,Tech-Savvy Heavy Streamers,0.0928,0,3237.81,Low Risk (<30%),High Value (>$2.5k)
CUST_14313,48,Male,0,Yes,Yes,58,Two year,Yes,Electronic check,DSL,No,Yes,No,118.2,3,1,3.0,54.29,3143.2,0,2112.12,3,Budget-Conscious Minimalists,0.0467,0,2140.27,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14314,47,Male,0,Yes,No,16,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,354.4,3,0,4.0,88.9,1414.45,0,2527.24,3,Budget-Conscious Minimalists,0.2436,0,2452.02,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14315,37,Male,0,Yes,No,31,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,609.2,0,1,4.0,79.4,2446.63,0,3035.1,2,Tech-Savvy Heavy Streamers,0.0154,0,2778.39,Low Risk (<30%),High Value (>$2.5k)
CUST_14316,55,Male,0,Yes,No,1,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,413.4,0,2,4.0,75.96,79.92,0,2290.39,0,High-Value Enterprise Loyalists,0.2762,0,1610.01,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14317,27,Male,0,No,No,6,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,231.0,2,0,4.0,109.16,638.25,1,1180.15,2,Tech-Savvy Heavy Streamers,0.339,0,2030.47,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14318,57,Male,0,Yes,Yes,70,Two year,Yes,Mailed check,DSL,No,No,No,123.3,0,0,4.0,49.63,3462.74,0,2086.58,1,At-Risk Month-to-Month Consumers,0.0104,0,2176.72,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14319,44,Female,0,No,No,48,Two year,No,Electronic check,Fiber optic,No,No,Yes,660.2,1,2,3.0,98.78,4761.63,0,3209.88,2,Tech-Savvy Heavy Streamers,0.0299,0,3273.29,Low Risk (<30%),High Value (>$2.5k)
CUST_14320,38,Male,0,Yes,No,19,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,112.9,2,0,4.0,59.41,1105.74,0,1707.5,1,At-Risk Month-to-Month Consumers,0.313,0,1453.81,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14321,42,Female,0,Yes,Yes,15,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,5.0,7,0,2.0,117.43,1769.72,1,1136.58,3,Budget-Conscious Minimalists,0.9288,1,1332.16,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14322,41,Male,0,No,No,36,One year,No,Credit card (automatic),DSL,No,Yes,No,90.2,0,0,5.0,73.8,2675.38,0,2466.55,1,At-Risk Month-to-Month Consumers,0.0191,0,2267.15,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14323,58,Female,0,Yes,Yes,52,Two year,No,Credit card (automatic),Fiber optic,No,No,Yes,323.9,0,1,5.0,99.39,5140.27,0,3120.45,2,Tech-Savvy Heavy Streamers,0.01,0,3234.2,Low Risk (<30%),High Value (>$2.5k)
CUST_14324,28,Male,0,Yes,Yes,2,Two year,Yes,Electronic check,DSL,No,No,Yes,112.5,2,2,4.0,72.83,179.85,1,789.02,0,High-Value Enterprise Loyalists,0.5995,1,1471.4,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14325,32,Female,0,Yes,No,31,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,184.0,5,0,4.0,100.77,3147.73,0,3063.28,3,Budget-Conscious Minimalists,0.2074,0,2702.02,Low Risk (<30%),High Value (>$2.5k)
CUST_14326,55,Female,0,Yes,Yes,14,Two year,Yes,Mailed check,DSL,No,No,No,140.0,2,2,3.0,52.79,703.57,0,1505.03,0,High-Value Enterprise Loyalists,0.0426,0,1295.89,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14327,34,Male,0,No,No,60,One year,No,Mailed check,DSL,No,No,No,97.7,1,0,4.0,45.97,2805.93,0,1932.08,1,At-Risk Month-to-Month Consumers,0.0497,0,1973.47,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14328,54,Female,0,Yes,Yes,6,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,No,137.3,2,0,5.0,62.13,422.82,0,1748.18,1,At-Risk Month-to-Month Consumers,0.0839,0,1665.25,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14329,64,Male,0,No,No,20,Two year,Yes,Mailed check,DSL,No,No,Yes,108.9,0,1,5.0,71.38,1417.93,0,2034.77,1,At-Risk Month-to-Month Consumers,0.0129,0,2011.96,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14330,37,Female,0,No,No,10,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,109.7,2,1,4.0,68.46,677.85,1,1101.79,3,Budget-Conscious Minimalists,0.6093,1,1426.39,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14331,51,Female,0,No,No,34,One year,Yes,Electronic check,DSL,Yes,Yes,No,179.6,3,1,3.0,74.05,2507.69,0,2532.82,3,Budget-Conscious Minimalists,0.1444,0,2183.7,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14332,27,Female,0,Yes,Yes,21,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,23.7,4,0,4.0,20.43,430.11,0,830.82,3,Budget-Conscious Minimalists,0.2269,0,723.45,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14333,52,Male,0,No,No,39,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,No,142.8,1,0,5.0,59.18,2279.58,0,2028.05,1,At-Risk Month-to-Month Consumers,0.0679,0,1914.92,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14334,45,Female,0,Yes,Yes,64,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,275.6,1,0,5.0,127.6,8158.63,0,4215.84,2,Tech-Savvy Heavy Streamers,0.0061,0,4080.97,Low Risk (<30%),High Value (>$2.5k)
CUST_14335,48,Male,0,No,No,18,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,No,553.3,1,0,5.0,90.56,1634.41,0,2859.51,2,Tech-Savvy Heavy Streamers,0.1496,0,2619.7,Low Risk (<30%),High Value (>$2.5k)
CUST_14336,34,Female,0,No,No,23,One year,No,Credit card (automatic),Fiber optic,No,No,Yes,406.5,1,0,5.0,96.29,2169.88,0,2768.54,2,Tech-Savvy Heavy Streamers,0.0696,0,2727.15,Low Risk (<30%),High Value (>$2.5k)
CUST_14337,20,Female,0,Yes,No,53,Two year,Yes,Mailed check,DSL,No,No,No,128.5,0,0,5.0,46.66,2499.19,0,1974.47,1,At-Risk Month-to-Month Consumers,0.0037,0,1950.87,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14338,49,Female,0,No,No,35,One year,No,Credit card (automatic),DSL,No,Yes,Yes,91.1,0,0,5.0,88.22,3044.19,0,2575.68,1,At-Risk Month-to-Month Consumers,0.0226,0,2420.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14339,18,Female,0,No,No,42,Two year,No,Electronic check,Fiber optic,Yes,Yes,No,331.7,1,3,4.0,100.45,4217.14,0,3263.36,0,High-Value Enterprise Loyalists,0.0182,0,3057.36,Low Risk (<30%),High Value (>$2.5k)
CUST_14340,38,Male,0,No,No,69,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,630.4,2,0,4.0,94.52,6518.27,0,3610.26,2,Tech-Savvy Heavy Streamers,0.0159,0,3483.9,Low Risk (<30%),High Value (>$2.5k)
CUST_14341,54,Male,0,Yes,Yes,58,One year,No,Electronic check,Fiber optic,No,No,No,115.4,0,2,5.0,82.2,4795.19,0,2652.48,1,At-Risk Month-to-Month Consumers,0.0462,0,2711.83,Low Risk (<30%),High Value (>$2.5k)
CUST_14342,44,Male,0,No,No,28,One year,No,Mailed check,Fiber optic,No,No,Yes,696.3,0,0,5.0,100.96,2837.72,0,3688.7,2,Tech-Savvy Heavy Streamers,0.049,0,3504.79,Low Risk (<30%),High Value (>$2.5k)
CUST_14343,67,Female,1,No,No,52,Two year,Yes,Mailed check,DSL,Yes,Yes,No,190.5,2,0,3.0,77.79,4032.47,0,2546.7,3,Budget-Conscious Minimalists,0.0148,0,2620.6,Low Risk (<30%),High Value (>$2.5k)
CUST_14344,55,Female,0,Yes,Yes,60,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,530.6,1,1,5.0,90.96,5455.13,0,3451.79,2,Tech-Savvy Heavy Streamers,0.0305,0,3438.69,Low Risk (<30%),High Value (>$2.5k)
