CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue
CUST_13660,71,Male,1,No,No,4,Two year,No,Credit card (automatic),DSL,No,No,No,153.8,1,0,4.0,49.29,205.21,0,1209.43
CUST_13661,37,Male,0,Yes,Yes,34,Month-to-month,No,Electronic check,Fiber optic,No,No,No,467.8,1,3,3.0,77.28,2655.58,1,1562.54
CUST_13662,33,Male,0,Yes,Yes,9,One year,Yes,Electronic check,DSL,No,No,No,49.9,0,1,4.0,50.41,504.43,0,1406.32
CUST_13663,47,Female,0,No,No,30,Month-to-month,Yes,Electronic check,DSL,No,No,No,139.2,3,0,5.0,49.55,1473.31,1,973.09
CUST_13664,46,Female,0,Yes,Yes,60,One year,Yes,Electronic check,Fiber optic,Yes,No,No,475.8,1,0,4.0,91.95,5518.51,0,3188.09
CUST_13665,58,Female,0,No,No,29,One year,No,Bank transfer (automatic),Fiber optic,No,No,No,242.7,0,1,4.0,72.08,2078.65,0,2209.53
CUST_13666,26,Female,0,No,No,49,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,447.4,2,0,4.0,123.47,6054.83,0,4014.18
CUST_13667,52,Female,0,No,No,30,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,Yes,208.2,2,1,4.0,95.25,2808.97,1,1369.77
CUST_13668,50,Male,0,Yes,No,35,Month-to-month,No,Mailed check,DSL,No,Yes,No,100.6,4,0,2.0,65.16,2258.91,1,1212.72
CUST_13669,40,Female,0,Yes,Yes,54,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,8.9,1,1,4.0,23.37,1247.7,0,1074.48
CUST_13670,46,Male,0,Yes,No,38,One year,Yes,Electronic check,DSL,No,Yes,No,154.1,1,1,4.0,65.6,2512.98,0,1973.83
CUST_13671,55,Female,0,Yes,No,69,Two year,Yes,Electronic check,Fiber optic,No,Yes,Yes,449.1,3,1,3.0,113.58,7815.67,0,3999.01
CUST_13672,53,Male,0,No,No,8,Month-to-month,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,12.2,3,0,4.0,23.36,222.54,0,884.36
CUST_13673,27,Male,0,No,No,45,One year,Yes,Mailed check,DSL,Yes,No,No,67.6,1,0,4.0,57.5,2567.73,0,1744.55
CUST_13674,53,Male,0,Yes,Yes,8,One year,No,Electronic check,DSL,No,No,No,230.9,0,0,5.0,48.82,406.54,0,1293.3
CUST_13675,41,Male,0,Yes,Yes,6,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,359.3,3,4,2.0,102.42,613.51,1,1153.9
CUST_13676,43,Male,0,Yes,Yes,45,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,343.6,0,0,4.0,100.65,4519.58,0,3243.65
CUST_13677,43,Male,0,No,No,13,Two year,No,Credit card (automatic),DSL,No,No,No,86.8,1,0,5.0,50.79,649.54,0,1589.71
CUST_13678,40,Female,0,Yes,Yes,27,Month-to-month,No,Mailed check,Fiber optic,No,No,No,230.5,1,0,5.0,77.5,2108.31,0,2219.77
CUST_13679,57,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,No,142.5,1,0,5.0,62.85,112.97,0,1599.96
CUST_13680,41,Female,0,No,No,12,Two year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,393.3,1,1,5.0,96.98,1187.08,0,2696.93
CUST_13681,27,Female,0,No,No,6,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,98.2,4,2,3.0,93.82,563.22,1,1030.2
CUST_13682,37,Female,0,No,No,4,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,Yes,452.1,2,0,5.0,115.12,478.12,1,1444.92
CUST_13683,44,Female,0,Yes,No,36,One year,No,Electronic check,DSL,Yes,No,No,111.0,1,3,4.0,54.88,1938.74,1,1154.5
CUST_13684,58,Female,0,No,No,29,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,146.8,3,2,3.0,75.99,2161.26,1,1222.34
CUST_13685,50,Female,0,Yes,Yes,31,Two year,No,Credit card (automatic),DSL,No,No,No,136.5,3,0,4.0,48.92,1502.18,1,1070.46
CUST_13686,31,Female,0,No,No,0,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,331.0,1,0,5.0,114.22,19.72,1,1171.22
CUST_13687,74,Male,1,Yes,Yes,18,One year,Yes,Mailed check,Fiber optic,No,No,Yes,441.8,1,0,4.0,98.95,1803.09,0,3196.18
CUST_13688,45,Female,0,No,No,25,One year,No,Credit card (automatic),Fiber optic,Yes,No,No,484.8,0,0,5.0,92.05,2315.78,0,2675.65
CUST_13689,59,Male,0,Yes,Yes,20,One year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,474.7,0,1,5.0,102.74,2091.55,0,3322.4
CUST_13690,40,Female,0,No,No,41,One year,No,Electronic check,DSL,Yes,No,No,58.8,1,2,5.0,59.75,2481.12,0,1852.09
CUST_13691,49,Male,0,Yes,Yes,40,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,484.1,0,1,4.0,102.74,4079.86,0,3544.84
CUST_13692,53,Male,0,No,No,18,Two year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,411.1,3,1,3.0,95.45,1702.1,0,3014.16
CUST_13693,58,Male,0,No,No,6,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,425.4,2,1,3.0,82.14,473.83,1,1051.54
CUST_13694,56,Male,0,Yes,Yes,44,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,91.5,1,0,5.0,120.81,5317.03,0,3470.12
CUST_13695,53,Female,0,No,No,25,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,58.6,5,1,2.0,68.77,1733.7,1,759.18
CUST_13696,38,Male,0,No,No,30,Month-to-month,No,Credit card (automatic),DSL,No,No,No,109.7,2,0,5.0,44.08,1313.27,0,1367.5
CUST_13697,35,Male,0,Yes,No,0,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,Yes,44.2,3,0,3.0,95.47,44.29,0,2360.53
CUST_13698,46,Male,0,No,No,41,Two year,Yes,Electronic check,Fiber optic,Yes,No,Yes,560.5,0,1,5.0,111.72,4580.58,0,3437.4
CUST_13699,54,Male,0,No,No,46,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,245.2,2,1,4.0,77.93,3581.96,0,2861.79
CUST_13700,39,Female,0,No,No,17,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,205.3,0,3,4.0,115.44,1939.63,1,1423.23
CUST_13701,56,Male,0,Yes,No,38,One year,Yes,Bank transfer (automatic),DSL,No,No,Yes,103.0,1,0,5.0,66.77,2539.5,0,2173.94
CUST_13702,61,Female,0,Yes,Yes,23,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,322.9,0,0,5.0,102.67,2352.02,0,2947.98
CUST_13703,30,Male,0,No,No,47,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,130.8,1,0,5.0,55.27,2590.47,0,2230.65
CUST_13704,31,Female,0,Yes,Yes,13,Two year,No,Mailed check,Fiber optic,No,No,No,72.0,3,0,3.0,74.94,964.12,0,2111.82
CUST_13705,40,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,No,64.3,0,1,5.0,62.66,163.4,0,1472.64
CUST_13706,46,Female,0,Yes,No,28,Two year,No,Electronic check,Fiber optic,No,No,Yes,279.3,0,0,4.0,108.9,3048.15,0,3144.04
CUST_13707,35,Female,0,Yes,No,0,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,418.7,1,0,5.0,101.96,,1,1346.13
CUST_13708,60,Male,0,No,No,48,Two year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,319.5,2,0,4.0,93.55,4499.83,0,3141.31
CUST_13709,48,Male,0,No,No,21,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,No,127.1,1,1,4.0,76.52,1601.82,0,2116.89
CUST_13710,43,Male,0,No,No,29,One year,No,Mailed check,DSL,No,No,No,166.7,0,0,5.0,47.72,1387.22,0,1750.47
CUST_13711,23,Female,0,Yes,Yes,35,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,116.6,0,0,5.0,68.37,2387.5,0,2259.93
CUST_13712,25,Female,0,Yes,Yes,45,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,408.4,4,1,4.0,87.8,3971.66,0,3034.86
CUST_13713,46,Male,0,Yes,Yes,36,Two year,No,Bank transfer (automatic),DSL,Yes,No,Yes,116.2,0,0,5.0,82.82,2956.4,0,2315.56
CUST_13714,18,Male,0,No,No,45,One year,Yes,Electronic check,DSL,No,No,Yes,175.5,0,1,5.0,69.04,3081.22,0,2217.44
CUST_13715,55,Male,0,No,No,2,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,18.5,3,0,3.0,22.53,82.73,1,265.27
CUST_13716,40,Female,0,No,No,56,One year,No,Mailed check,DSL,No,Yes,No,5.0,2,0,4.0,57.78,3236.41,0,1822.17
CUST_13717,80,Male,1,Yes,No,14,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,397.6,0,1,5.0,95.18,1338.31,0,2708.12
CUST_13718,72,Female,1,No,No,29,Month-to-month,No,Credit card (automatic),DSL,No,No,No,201.4,3,0,4.0,48.8,1406.27,0,1669.32
CUST_13719,40,Male,0,Yes,No,31,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,499.9,2,1,4.0,113.09,3506.51,0,3547.97
CUST_13720,41,Female,0,No,No,34,Month-to-month,No,Credit card (automatic),DSL,No,Yes,No,99.7,2,0,4.0,66.53,2244.24,0,2026.59
CUST_13721,55,Female,0,Yes,Yes,50,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,445.5,1,1,4.0,74.49,3735.28,0,2746.23
CUST_13722,64,Male,0,No,No,29,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,No,241.8,3,0,4.0,74.53,2147.15,0,2153.11
CUST_13723,21,Male,0,Yes,No,47,Two year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,14.0,1,0,4.0,18.5,848.55,0,1019.18
CUST_13724,19,Female,0,Yes,No,48,Two year,Yes,Mailed check,DSL,No,No,No,90.0,0,1,5.0,48.36,2321.45,0,1881.96
CUST_13725,34,Female,0,Yes,Yes,38,One year,No,Electronic check,Fiber optic,No,No,Yes,366.6,0,0,5.0,95.38,3620.98,1,1476.03
CUST_13726,50,Female,0,Yes,No,23,Month-to-month,Yes,Electronic check,DSL,No,No,No,207.2,1,1,5.0,50.36,1140.18,1,827.3
CUST_13727,48,Male,0,Yes,No,28,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,50.0,0,2,5.0,89.05,2462.66,1,1209.11
CUST_13728,56,Female,0,Yes,No,45,Two year,No,Credit card (automatic),DSL,No,Yes,No,150.3,1,0,5.0,69.08,3115.14,0,2400.21
CUST_13729,26,Female,0,Yes,No,9,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,262.9,2,2,4.0,107.64,995.83,1,1117.45
CUST_13730,18,Male,0,No,No,44,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,83.1,1,0,4.0,50.63,2263.69,0,1911.52
CUST_13731,53,Male,0,Yes,Yes,0,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,Yes,403.4,1,1,5.0,120.64,11.28,0,3203.06
CUST_13732,31,Male,0,No,No,24,Two year,No,Bank transfer (automatic),DSL,Yes,No,No,121.2,0,0,5.0,58.52,1416.33,0,1877.34
CUST_13733,18,Male,0,Yes,Yes,17,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,391.9,1,0,5.0,102.07,1723.76,0,2675.84
CUST_13734,44,Male,0,No,No,54,Two year,Yes,Electronic check,DSL,Yes,No,Yes,117.9,0,2,4.0,79.55,4290.57,0,2768.51
CUST_13735,52,Male,0,No,No,16,Two year,No,Credit card (automatic),DSL,No,No,Yes,113.5,1,0,5.0,66.2,1062.04,0,1951.76
CUST_13736,40,Male,0,Yes,Yes,34,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,361.8,0,0,4.0,76.77,2619.96,0,2609.16
CUST_13737,36,Male,0,No,No,59,One year,No,Bank transfer (automatic),DSL,Yes,No,Yes,116.0,0,0,5.0,82.18,4851.93,0,2754.14
CUST_13738,40,Female,0,Yes,No,47,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,No,110.1,0,0,5.0,75.96,3576.38,0,2580.2
CUST_13739,37,Male,0,No,No,11,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,357.1,2,0,4.0,116.37,1257.76,1,1469.59
CUST_13740,24,Female,0,No,No,39,One year,No,Electronic check,Fiber optic,No,No,Yes,288.7,0,0,5.0,104.44,4043.7,0,3165.41
CUST_13741,33,Female,0,Yes,Yes,37,One year,Yes,Mailed check,Fiber optic,No,Yes,Yes,531.2,1,0,5.0,115.34,4276.04,0,3735.2
CUST_13742,49,Female,0,Yes,Yes,14,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,No,152.4,0,0,5.0,89.55,1260.7,0,2354.43
CUST_13743,46,Female,0,Yes,No,44,One year,Yes,Electronic check,Fiber optic,No,No,No,174.9,1,2,4.0,78.41,3407.79,0,2322.2
CUST_13744,44,Male,0,Yes,Yes,70,Two year,No,Mailed check,DSL,Yes,No,No,186.5,0,0,5.0,56.34,3920.11,0,2303.69
CUST_13745,29,Male,0,No,No,4,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,437.5,2,0,4.0,111.0,432.61,1,1426.07
CUST_13746,40,Male,0,Yes,Yes,34,Two year,Yes,Credit card (automatic),DSL,No,No,Yes,67.4,1,0,3.0,65.84,2217.47,0,2048.4
CUST_13747,18,Male,0,Yes,Yes,60,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,437.6,1,0,5.0,120.25,7211.38,0,4027.85
CUST_13748,44,Female,0,Yes,No,28,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,260.5,2,1,4.0,95.1,2635.39,0,2631.42
CUST_13749,61,Female,0,Yes,Yes,34,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,Yes,400.8,0,1,5.0,114.34,3893.75,0,3502.78
CUST_13750,23,Male,0,Yes,Yes,15,Month-to-month,No,Electronic check,Fiber optic,No,No,No,346.7,4,1,3.0,84.06,1269.69,1,1198.23
CUST_13751,34,Male,0,No,No,53,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,408.6,1,1,4.0,97.93,5233.01,0,3463.91
CUST_13752,46,Female,0,Yes,Yes,45,One year,Yes,Electronic check,Fiber optic,No,No,No,369.4,0,2,5.0,74.95,3324.15,0,2833.47
CUST_13753,58,Male,0,No,No,42,Two year,Yes,Electronic check,DSL,Yes,No,Yes,84.5,1,2,4.0,79.25,3295.9,0,2524.26
CUST_13754,36,Female,0,Yes,Yes,4,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,287.4,1,1,5.0,82.4,340.52,1,1070.23
CUST_13755,33,Female,0,Yes,No,22,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,360.4,2,1,4.0,77.98,1743.38,1,1011.69
CUST_13756,18,Female,0,No,No,31,Two year,Yes,Credit card (automatic),DSL,No,No,Yes,60.8,1,0,4.0,75.82,2353.7,0,2328.53
CUST_13757,43,Female,0,Yes,No,46,Month-to-month,Yes,Mailed check,No,No internet service,No internet service,No internet service,11.8,2,0,4.0,20.57,970.91,0,1110.31
CUST_13758,69,Male,1,Yes,Yes,70,Two year,No,Electronic check,No,No internet service,No internet service,No internet service,13.8,0,0,5.0,26.58,1843.53,0,1619.69
CUST_13759,46,Male,0,No,No,39,Two year,No,Bank transfer (automatic),DSL,Yes,No,No,120.9,1,0,4.0,59.33,2293.55,0,1918.64
CUST_13760,42,Female,0,No,No,26,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,273.3,1,0,5.0,128.0,3329.63,0,3664.89
CUST_13761,46,Male,0,Yes,Yes,14,Month-to-month,No,Credit card (automatic),DSL,No,No,No,151.6,0,0,5.0,45.79,618.85,0,1210.48
CUST_13762,42,Male,0,No,No,67,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,161.4,1,0,5.0,97.5,6520.66,0,3219.04
CUST_13763,31,Female,0,No,No,22,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,352.4,3,1,3.0,102.7,2263.03,0,2897.67
CUST_13764,53,Female,0,Yes,Yes,23,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,423.0,3,0,4.0,117.24,2693.02,0,3164.85
CUST_13765,45,Male,0,Yes,No,0,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,247.5,4,0,3.0,86.72,0.0,0,2343.74
CUST_13766,42,Male,0,Yes,Yes,1,Two year,Yes,Mailed check,Fiber optic,No,Yes,Yes,186.4,0,0,4.0,112.9,112.74,0,2817.36
CUST_13767,29,Male,0,Yes,Yes,18,Month-to-month,No,Mailed check,Fiber optic,No,No,No,106.9,2,0,5.0,80.7,1496.81,0,2322.81
CUST_13768,59,Female,0,No,No,7,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,469.9,0,1,5.0,112.04,807.75,0,3116.45
CUST_13769,51,Male,0,No,No,43,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,403.8,2,3,3.0,91.23,3960.77,0,2970.18
CUST_13770,35,Female,0,No,No,50,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,393.0,1,0,5.0,128.0,6362.42,0,3954.01
CUST_13771,55,Female,0,Yes,No,30,One year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,108.5,0,2,5.0,98.91,3026.35,1,1378.36
CUST_13772,36,Male,0,Yes,No,32,Month-to-month,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,13.8,4,0,3.0,21.93,734.38,1,718.77
CUST_13773,32,Female,0,No,No,23,Two year,Yes,Mailed check,DSL,Yes,No,No,130.5,0,0,5.0,56.21,1330.72,0,1618.92
CUST_13774,32,Female,0,Yes,Yes,49,Two year,Yes,Mailed check,DSL,No,No,No,62.6,1,1,4.0,46.63,2278.46,0,1817.72
CUST_13775,19,Female,0,No,No,20,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,170.4,2,0,3.0,91.66,1825.4,1,1373.35
CUST_13776,48,Female,0,No,No,17,One year,Yes,Mailed check,DSL,No,Yes,No,92.1,1,0,5.0,57.62,1002.68,0,1705.0
CUST_13777,18,Male,0,No,No,37,Two year,No,Credit card (automatic),Fiber optic,No,Yes,Yes,246.8,0,0,5.0,115.5,4244.16,0,3411.0
CUST_13778,26,Female,0,Yes,No,11,One year,Yes,Electronic check,DSL,Yes,No,Yes,146.9,1,1,4.0,76.27,860.12,0,2198.28
CUST_13779,18,Female,0,Yes,No,62,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,287.1,1,0,4.0,114.15,7099.47,0,3778.67
CUST_13780,41,Female,0,No,No,18,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,224.9,3,1,3.0,92.39,1640.79,1,1125.35
CUST_13781,40,Female,0,No,No,62,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,610.2,2,0,5.0,92.22,5726.91,0,3451.46
CUST_13782,38,Male,0,No,No,10,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,421.6,2,1,4.0,88.68,844.88,1,1130.55
CUST_13783,28,Female,0,Yes,Yes,47,One year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,17.2,2,1,4.0,18.5,898.22,0,959.61
CUST_13784,27,Male,0,No,No,29,One year,Yes,Mailed check,Fiber optic,Yes,Yes,No,231.2,0,1,5.0,108.79,3162.59,0,3247.62
CUST_13785,48,Female,0,No,No,64,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,No,74.9,3,0,4.0,67.89,4353.33,0,2659.09
CUST_13786,35,Female,0,Yes,No,56,One year,No,Credit card (automatic),Fiber optic,Yes,No,No,310.9,0,0,5.0,82.28,4623.87,0,2928.83
CUST_13787,46,Male,0,No,No,50,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,510.8,0,1,4.0,98.08,4875.3,0,3539.41
CUST_13788,30,Male,0,No,No,32,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,No,72.0,1,0,5.0,64.43,2083.18,0,2079.36
CUST_13789,44,Female,0,Yes,No,1,Month-to-month,No,Electronic check,Fiber optic,No,No,No,113.6,2,0,4.0,81.67,77.85,1,754.0
CUST_13790,59,Male,0,Yes,Yes,52,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,148.1,1,1,5.0,91.24,4722.56,0,2804.78
CUST_13791,50,Female,0,No,No,9,Two year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,121.5,0,0,5.0,120.34,1109.0,0,3163.29
CUST_13792,37,Male,0,Yes,Yes,48,One year,Yes,Electronic check,Fiber optic,No,No,No,262.0,1,2,4.0,72.08,3437.54,0,2659.44
CUST_13793,45,Male,0,No,No,4,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,497.8,1,0,5.0,106.14,414.77,0,2775.15
CUST_13794,39,Male,0,Yes,No,15,Two year,Yes,Electronic check,Fiber optic,No,No,No,111.1,2,0,4.0,80.08,1163.63,0,2125.36
CUST_13795,42,Male,0,Yes,Yes,55,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,No,116.1,2,0,5.0,58.18,3166.48,1,1278.09
CUST_13796,38,Female,0,No,No,61,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,266.6,4,1,3.0,79.58,4817.3,1,1769.18
CUST_13797,40,Male,0,No,No,37,One year,Yes,Bank transfer (automatic),DSL,No,No,Yes,112.0,1,1,4.0,71.63,2674.17,0,2430.48
CUST_13798,45,Female,0,Yes,Yes,23,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,Yes,93.7,2,1,4.0,75.85,1718.56,0,2147.58
CUST_13799,29,Female,0,No,No,29,One year,Yes,Electronic check,DSL,No,No,Yes,27.5,0,6,3.0,72.44,2095.18,0,1917.33
CUST_13800,29,Female,0,Yes,Yes,64,Two year,Yes,Credit card (automatic),DSL,No,Yes,No,99.0,1,0,4.0,62.89,4006.97,0,2120.64
CUST_13801,24,Female,0,Yes,Yes,18,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,No,464.6,0,0,5.0,96.31,1747.47,0,3273.3
CUST_13802,21,Male,0,Yes,Yes,41,One year,No,Mailed check,Fiber optic,No,No,Yes,371.8,0,0,5.0,96.19,3950.69,0,3157.27
CUST_13803,26,Male,0,Yes,No,24,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,108.1,1,0,4.0,39.52,912.0,0,1327.12
CUST_13804,44,Male,0,No,No,53,One year,No,Credit card (automatic),DSL,No,No,Yes,150.4,0,0,5.0,69.92,3725.47,0,2347.89
CUST_13805,30,Female,0,No,No,56,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,No,110.9,0,1,5.0,83.67,4700.13,0,2947.47
CUST_13806,49,Female,0,No,No,57,One year,Yes,Electronic check,DSL,Yes,No,Yes,88.9,0,2,4.0,84.65,4798.2,0,2690.29
CUST_13807,42,Male,0,No,No,49,One year,Yes,Mailed check,DSL,Yes,No,Yes,85.4,1,0,5.0,76.16,3757.26,0,2669.89
CUST_13808,18,Female,0,Yes,No,24,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,Yes,109.1,7,0,2.0,82.39,1964.2,0,2531.13
CUST_13809,51,Male,0,No,No,41,One year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,522.8,1,0,5.0,109.02,4440.5,0,3602.4
CUST_13810,53,Male,0,No,No,6,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,220.4,1,0,4.0,89.7,548.93,0,2504.62
CUST_13811,29,Male,0,No,No,69,One year,No,Credit card (automatic),DSL,Yes,Yes,No,76.4,1,0,5.0,74.1,5135.91,0,2577.15
CUST_13812,47,Male,0,No,No,46,Two year,Yes,Electronic check,DSL,Yes,Yes,No,158.4,0,1,4.0,70.87,3282.02,0,2411.26
CUST_13813,31,Male,0,No,No,11,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,372.0,3,2,4.0,77.04,805.51,1,892.8
CUST_13814,43,Female,0,Yes,No,58,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,Yes,531.4,0,0,5.0,109.55,6379.88,0,3723.91
CUST_13815,26,Male,0,No,No,15,Two year,No,Electronic check,DSL,No,No,Yes,181.5,3,2,3.0,67.92,1068.01,0,1709.39
CUST_13816,19,Female,0,No,No,23,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,19.4,2,0,4.0,28.37,614.94,0,686.42
CUST_13817,37,Female,0,No,No,45,One year,No,Credit card (automatic),DSL,No,No,Yes,153.3,0,0,5.0,64.73,2924.45,0,2124.5
CUST_13818,40,Female,0,Yes,No,49,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,360.0,1,0,5.0,79.94,3916.67,0,2665.2
CUST_13819,37,Male,0,No,No,38,Two year,No,Bank transfer (automatic),DSL,Yes,No,No,43.7,1,0,4.0,68.05,2600.3,0,2147.25
CUST_13820,27,Female,0,No,No,9,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,10.4,1,0,5.0,21.48,179.01,1,356.71
CUST_13821,37,Female,0,Yes,Yes,6,One year,No,Electronic check,DSL,No,Yes,Yes,87.6,0,1,5.0,89.71,540.15,0,2364.31
CUST_13822,46,Female,0,No,No,17,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,480.5,3,2,3.0,109.0,1858.89,1,1488.08
CUST_13823,41,Male,0,Yes,Yes,54,Two year,No,Bank transfer (automatic),DSL,No,Yes,No,193.9,1,1,4.0,59.5,3187.74,0,2451.86
CUST_13824,44,Male,0,Yes,Yes,42,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,120.3,5,0,4.0,82.37,3484.78,0,2661.97
CUST_13825,33,Male,0,Yes,No,8,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,Yes,379.4,2,0,4.0,108.98,856.04,1,1320.08
CUST_13826,57,Male,0,No,No,57,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,11.8,3,3,2.0,18.5,1069.5,1,1021.66
CUST_13827,27,Female,0,Yes,No,51,One year,No,Electronic check,No,No internet service,No internet service,No internet service,13.6,1,0,5.0,21.33,1102.67,0,1186.07
CUST_13828,48,Female,0,No,No,38,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,296.9,3,1,4.0,95.39,3641.55,0,3063.04
CUST_13829,57,Male,0,Yes,Yes,62,One year,Yes,Mailed check,Fiber optic,No,No,No,563.3,1,0,4.0,77.48,4780.6,0,2863.87
CUST_13830,48,Female,0,Yes,Yes,13,Two year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,23.2,0,1,5.0,22.93,340.05,0,632.45
CUST_13831,39,Female,0,Yes,Yes,46,Month-to-month,No,Mailed check,DSL,No,No,Yes,63.9,0,1,4.0,77.63,3531.67,0,2535.89
CUST_13832,35,Female,0,Yes,No,16,Month-to-month,Yes,Electronic check,DSL,No,No,No,125.1,1,0,4.0,39.0,595.67,1,611.22
CUST_13833,55,Female,0,No,No,64,Two year,Yes,Electronic check,DSL,No,Yes,No,108.6,0,0,5.0,64.97,4130.89,0,2600.8
